iter	Passed	Remaining
4392	348522	3618275
4393	348600	3618177
4394	348676	3618063
4395	348759	3618021
4396	348853	3618097
4397	348929	3617976
4398	349035	3618183
4399	349120	3618155
4400	349203	3618119
4401	349280	3618011
4402	349361	3617945
4403	349468	3618159
4404	349565	3618258
4405	349646	3618199
4406	349715	3618013
4407	349794	3617928
4408	349876	3617879
4409	349938	3617615
4410	350022	3617587
4411	350106	3617556
4412	350185	3617468
4413	350275	3617507
4414	350358	3617465
4415	350446	3617470
4416	350527	3617414
4417	350606	3617324
4418	350685	3617243
4419	350764	3617159
4420	350845	3617099
4421	350907	3616841
4422	350984	3616731
4423	351052	3616543
4424	351161	3616761
4425	351272	3617014
4426	351356	3616976
4427	351437	3616914
4428	351546	3617140
4429	351636	3617172
4430	351744	3617385
4431	351850	3617580
4432	351941	3617621
4433	352041	3617751
4434	352126	3617736
4435	352218	3617787
4436	352297	3617694
4437	352396	3617819
4438	352481	3617801
4439	352573	3617850
4440	352658	3617827
4441	352731	3617679
4442	352808	3617572
4443	352885	3617470
4444	352966	3617408
4445	353038	3617254
4446	353105	3617044
4447	353178	3616908
4448	353257	3616820
4449	353336	3616732
4450	353416	3616664
4451	353492	3616550
4452	353572	3616477
4453	353654	3616423
4454	353749	3616503
4455	353838	3616517
4456	353914	3616407
4457	353988	3616276
4458	354067	3616186
4459	354139	3616036
4460	354209	3615862
4461	354285	3615745
4462	354392	3615945
4463	354483	3615988
4464	354566	3615947
4465	354646	3615873
4466	354717	3615704
4467	354791	3615573
4468	354875	3615536
4469	354963	3615546
4470	355057	3615617
4471	355146	3615632
4472	355222	3615514
4473	355318	3615604
4474	355402	3615574
4475	355482	3615497
4476	355560	3615403
4477	355636	3615298
4478	355717	3615231
4479	355802	3615202
4480	355881	3615124
4481	355957	3615009
4482	356035	3614918
4483	356120	3614888
4484	356198	3614798
4485	356280	3614749
4486	356384	3614912
4487	356479	3614995
4488	356572	3615049
4489	356650	3614954
4490	356728	3614861
4491	356795	3614655
4492	356862	3614458
4493	356940	3614358
4494	357018	3614264
4495	357088	3614087
4496	357175	3614084
4497	357266	3614130
4498	357366	3614253
4499	357451	3614232
4500	357543	3614278
4501	357634	3614321
4502	357719	3614295
4503	357807	3614302
4504	357891	3614263
4505	357987	3614351
4506	358076	3614375
4507	358146	3614198
4508	358220	3614061
4509	358302	3614011
4510	358384	3613950
4511	358458	3613818
4512	358536	3613726
4513	358617	3613658
4514	358695	3613572
4515	358796	3613706
4516	358895	3613822
4517	358982	3613823
4518	359073	3613862
4519	359164	3613890
4520	359251	3613887
4521	359345	3613956
4522	359439	3614019
4523	359520	3613955
4524	359602	3613905
4525	359679	3613800
4526	359749	3613623
4527	359830	3613561
4528	359917	3613561
4529	360016	3613677
4530	360095	3613591
4531	360181	3613572
4532	360272	3613615
4533	360354	3613559
4534	360434	3613485
4535	360517	3613439
4536	360598	3613380
4537	360676	3613281
4538	360748	3613132
4539	360824	3613014
4540	360909	3612991
4541	360991	3612933
4542	361068	3612831
4543	361142	3612699
4544	361237	3612775
4545	361323	3612758
4546	361411	3612761
4547	361499	3612764
4548	361577	3612676
4549	361655	3612585
4550	361734	3612494
4551	361817	3612456
4552	361898	3612386
4553	361977	3612306
4554	362058	3612235
4555	362128	3612063
4556	362204	3611952
4557	362277	3611804
4558	362357	3611733
4559	362437	3611654
4560	362518	3611593
4561	362593	3611470
4562	362684	3611508
4563	362764	3611425
4564	362843	3611341
4565	362928	3611324
4566	363002	3611185
4567	363079	3611085
4568	363168	3611097
4569	363256	3611107
4570	363354	3611203
4571	363434	3611128
4572	363511	3611028
4573	363584	3610885
4574	363670	3610868
4575	363755	3610842
4576	363829	3610712
4577	363905	3610599
4578	363990	3610570
4579	364065	3610453
4580	364150	3610427
4581	364239	3610440
4582	364325	3610423
4583	364410	3610399
4584	364492	3610340
4585	364569	3610235
4586	364662	3610297
4587	364738	3610178
4588	364819	3610116
4589	364897	3610016
4590	364973	3609903
4591	365055	3609850
4592	365138	3609806
4593	365211	3609664
4594	365292	3609595
4595	365363	3609438
4596	365422	3609157
4597	365483	3608895
4598	365561	3608797
4599	365635	3608663
4600	365710	3608544
4601	365799	3608558
4602	365870	3608388
4603	365937	3608187
4604	366021	3608152
4605	366102	3608090
4606	366181	3608002
4607	366263	3607954
4608	366336	3607805
4609	366414	3607711
4610	366489	3607593
4611	366568	3607502
4612	366663	3607579
4613	366752	3607589
4614	366818	3607375
4615	366895	3607275
4616	366971	3607166
4617	367047	3607053
4618	367138	3607083
4619	367211	3606943
4620	367298	3606933
4621	367373	3606812
4622	367454	3606744
4623	367526	3606592
4624	367598	3606439
4625	367674	3606330
4626	367749	3606200
4627	367832	3606153
4628	367929	3606248
4629	368013	3606216
4630	368065	3605861
4631	368138	3605726
4632	368190	3605373
4633	368258	3605183
4634	368343	3605158
4635	368402	3604875
4636	368474	3604721
4637	368544	3604547
4638	368614	3604378
4639	368691	3604274
4640	368808	3604564
4641	368890	3604509
4642	368951	3604250
4643	369028	3604145
4644	369118	3604167
4645	369202	3604133
4646	369290	3604137
4647	369367	3604035
4648	369444	3603930
4649	369519	3603809
4650	369608	3603825
4651	369691	3603775
4652	369790	3603892
4653	369874	3603853
4654	369952	3603754
4655	370027	3603635
4656	370110	3603586
4657	370183	3603446
4658	370254	3603284
4659	370329	3603163
4660	370404	3603044
4661	370477	3602901
4662	370548	3602739
4663	370627	3602648
4664	370694	3602452
4665	370778	3602413
4666	370858	3602340
4667	370939	3602275
4668	371025	3602258
4669	371116	3602298
4670	371194	3602202
4671	371272	3602104
4672	371353	3602038
4673	371437	3602010
4674	371518	3601938
4675	371601	3601893
4676	371685	3601862
4677	371769	3601821
4678	371848	3601741
4679	371937	3601749
4680	372014	3601651
4681	372091	3601550
4682	372164	3601401
4683	372241	3601299
4684	372310	3601122
4685	372390	3601044
4686	372476	3601029
4687	372569	3601079
4688	372658	3601097
4689	372733	3600970
4690	372817	3600931
4691	372897	3600856
4692	372975	3600766
4693	373059	3600734
4694	373138	3600647
4695	373212	3600519
4696	373293	3600448
4697	373371	3600351
4698	373449	3600266
4699	373525	3600152
4700	373601	3600040
4701	373670	3599859
4702	373747	3599752
4703	373842	3599819
4704	373926	3599785
4705	374018	3599825
4706	374078	3599563
4707	374146	3599375
4708	374224	3599274
4709	374292	3599085
4710	374371	3599002
4711	374447	3598890
4712	374520	3598753
4713	374588	3598559
4714	374658	3598391
4715	374741	3598345
4716	374822	3598276
4717	374895	3598133
4718	374947	3597794
4719	375021	3597668
4720	375089	3597470
4721	375170	3597410
4722	375271	3597537
4723	375344	3597396
4724	375430	3597378
4725	375513	3597334
4726	375590	3597231
4727	375669	3597147
4728	375747	3597057
4729	375828	3596987
4730	375911	3596939
4731	375989	3596847
4732	376071	3596792
4733	376140	3596619
4734	376217	3596516
4735	376288	3596351
4736	376352	3596127
4737	376430	3596031
4738	376503	3595891
4739	376573	3595723
4740	376659	3595704
4741	376742	3595661
4742	376816	3595531
4743	376899	3595483
4744	376989	3595505
4745	377073	3595468
4746	377150	3595363
4747	377238	3595364
4748	377339	3595488
4749	377415	3595383
4750	377490	3595254
4751	377563	3595120
4752	377635	3594970
4753	377716	3594904
4754	377802	3594886
4755	377891	3594899
4756	377970	3594814
4757	378049	3594723
4758	378128	3594644
4759	378195	3594445
4760	378251	3594142
4761	378330	3594057
4762	378394	3593837
4763	378464	3593662
4764	378536	3593518
4765	378618	3593461
4766	378701	3593414
4767	378788	3593407
4768	378870	3593354
4769	378946	3593243
4770	379023	3593133
4771	379100	3593029
4772	379164	3592810
4773	379245	3592742
4774	379312	3592542
4775	379395	3592497
4776	379485	3592523
4777	379570	3592490
4778	379628	3592213
4779	379680	3591876
4780	379741	3591619
4781	379794	3591291
4782	379880	3591276
4783	379948	3591081
4784	380017	3590910
4785	380102	3590878
4786	380168	3590671
4787	380236	3590486
4788	380292	3590186
4789	380356	3589962
4790	380421	3589747
4791	380493	3589597
4792	380561	3589405
4793	380628	3589211
4794	380707	3589127
4795	380779	3588980
4796	380851	3588831
4797	380923	3588680
4798	380995	3588534
4799	381055	3588277
4800	381128	3588129
4801	381205	3588035
4802	381277	3587882
4803	381356	3587803
4804	381433	3587693
4805	381514	3587637
4806	381599	3587604
4807	381685	3587589
4808	381758	3587448
4809	381831	3587309
4810	381897	3587109
4811	381978	3587037
4812	382048	3586874
4813	382125	3586776
4814	382193	3586583
4815	382257	3586361
4816	382329	3586213
4817	382425	3586290
4818	382517	3586333
4819	382609	3586371
4820	382703	3586427
4821	382791	3586427
4822	382866	3586310
4823	382949	3586266
4824	383031	3586205
4825	383114	3586163
4826	383192	3586070
4827	383274	3586017
4828	383364	3586033
4829	383424	3585769
4830	383488	3585546
4831	383563	3585432
4832	383637	3585302
4833	383727	3585317
4834	383826	3585420
4835	383901	3585303
4836	383983	3585249
4837	384063	3585175
4838	384142	3585092
4839	384215	3584957
4840	384275	3584692
4841	384362	3584683
4842	384443	3584617
4843	384536	3584664
4844	384610	3584541
4845	384695	3584507
4846	384790	3584579
4847	384881	3584604
4848	384968	3584599
4849	385063	3584660
4850	385146	3584615
4851	385223	3584513
4852	385312	3584525
4853	385437	3584867
4854	385537	3584981
4855	385627	3585003
4856	385716	3585015
4857	385812	3585084
4858	385898	3585071
4859	385988	3585089
4860	386074	3585072
4861	386163	3585082
4862	386253	3585100
4863	386341	3585100
4864	386426	3585069
4865	386510	3585033
4866	386583	3584894
4867	386665	3584833
4868	386732	3584639
4869	386805	3584505
4870	386883	3584410
4871	386960	3584312
4872	387046	3584289
4873	387135	3584300
4874	387216	3584238
4875	387301	3584203
4876	387386	3584180
4877	387460	3584051
4878	387548	3584051
4879	387643	3584110
4880	387723	3584038
4881	387786	3583807
4882	387864	3583712
4883	387933	3583543
4884	388016	3583491
4885	388106	3583507
4886	388183	3583407
4887	388256	3583266
4888	388327	3583113
4889	388404	3583008
4890	388469	3582800
4891	388535	3582595
4892	388602	3582402
4893	388683	3582334
4894	388763	3582265
4895	388851	3582265
4896	388929	3582167
4897	389002	3582034
4898	389076	3581906
4899	389151	3581778
4900	389214	3581555
4901	389291	3581453
4902	389361	3581286
4903	389436	3581166
4904	389505	3580988
4905	389580	3580870
4906	389661	3580804
4907	389735	3580677
4908	389809	3580542
4909	389885	3580439
4910	389957	3580286
4911	390037	3580214
4912	390128	3580241
4913	390221	3580284
4914	390314	3580334
4915	390394	3580258
4916	390478	3580218
4917	390560	3580163
4918	390647	3580155
4919	390732	3580129
4920	390808	3580015
4921	390873	3579805
4922	390942	3579630
4923	391011	3579450
4924	391076	3579245
4925	391150	3579118
4926	391227	3579015
4927	391308	3578947
4928	391392	3578912
4929	391471	3578831
4930	391544	3578691
4931	391618	3578556
4932	391698	3578485
4933	391766	3578300
4934	391844	3578209
4935	391938	3578265
4936	392050	3578484
4937	392140	3578496
4938	392210	3578336
4939	392316	3578500
4940	392387	3578345
4941	392464	3578238
4942	392531	3578043
4943	392601	3577886
4944	392678	3577779
4945	392750	3577636
4946	392829	3577553
4947	392929	3577660
4948	393016	3577651
4949	393104	3577649
4950	393188	3577607
4951	393274	3577589
4952	393348	3577460
4953	393424	3577349
4954	393511	3577339
4955	393599	3577335
4956	393684	3577308
4957	393755	3577152
4958	393834	3577074
4959	393920	3577055
4960	394002	3576995
4961	394082	3576922
4962	394155	3576780
4963	394237	3576728
4964	394305	3576541
4965	394395	3576560
4966	394484	3576569
4967	394572	3576570
4968	394645	3576431
4969	394711	3576229
4970	394790	3576147
4971	394855	3575932
4972	394924	3575764
4973	394986	3575521
4974	395040	3575216
4975	395103	3574983
4976	395185	3574934
4977	395269	3574896
4978	395353	3574857
4979	395439	3574833
4980	395513	3574711
4981	395586	3574573
4982	395661	3574456
4983	395736	3574332
4984	395818	3574276
4985	395895	3574179
4986	395989	3574228
4987	396071	3574173
4988	396164	3574212
4989	396239	3574096
4990	396326	3574087
4991	396408	3574032
4992	396478	3573862
4993	396559	3573797
4994	396655	3573867
4995	396719	3573651
4996	396768	3573298
4997	396827	3573032
4998	396891	3572817
4999	396947	3572531
5000	397015	3572347
5001	397092	3572248
5002	397178	3572228
5003	397256	3572134
5004	397328	3571991
5005	397410	3571932
5006	397484	3571806
5007	397568	3571767
5008	397649	3571699
5009	397734	3571672
5010	397827	3571718
5011	397918	3571736
5012	397982	3571521
5013	398044	3571283
5014	398115	3571130
5015	398181	3570930
5016	398248	3570745
5017	398333	3570714
5018	398419	3570689
5019	398501	3570634
5020	398582	3570569
5021	398665	3570522
5022	398750	3570494
5023	398854	3570634
5024	398929	3570518
5025	399007	3570429
5026	399083	3570315
5027	399159	3570208
5028	399253	3570257
5029	399332	3570172
5030	399408	3570065
5031	399478	3569906
5032	399558	3569827
5033	399634	3569717
5034	399712	3569630
5035	399780	3569441
5036	399851	3569292
5037	399927	3569178
5038	399996	3569006
5039	400085	3569012
5040	400155	3568857
5041	400230	3568731
5042	400309	3568652
5043	400389	3568582
5044	400466	3568476
5045	400542	3568372
5046	400620	3568277
5047	400696	3568169
5048	400771	3568049
5049	400852	3567986
5050	400947	3568044
5051	401016	3567867
5052	401098	3567814
5053	401195	3567890
5054	401286	3567918
5055	401375	3567921
5056	401445	3567760
5057	401522	3567662
5058	401595	3567526
5059	401670	3567403
5060	401747	3567304
5061	401816	3567132
5062	401887	3566980
5063	401964	3566878
5064	402039	3566758
5065	402112	3566625
5066	402184	3566476
5067	402253	3566312
5068	402332	3566222
5069	402405	3566091
5070	402467	3565855
5071	402540	3565722
5072	402615	3565607
5073	402698	3565557
5074	402782	3565518
5075	402862	3565447
5076	402941	3565362
5077	403027	3565337
5078	403099	3565195
5079	403179	3565120
5080	403249	3564961
5081	403322	3564821
5082	403375	3564510
5083	403438	3564287
5084	403509	3564131
5085	403583	3564008
5086	403657	3563880
5087	403729	3563740
5088	403801	3563594
5089	403875	3563464
5090	403946	3563311
5091	404013	3563127
5092	404090	3563026
5093	404163	3562891
5094	404225	3562657
5095	404301	3562552
5096	404388	3562541
5097	404467	3562459
5098	404543	3562347
5099	404624	3562283
5100	404694	3562117
5101	404781	3562108
5102	404864	3562063
5103	404953	3562070
5104	405019	3561873
5105	405110	3561894
5106	405187	3561798
5107	405251	3561582
5108	405326	3561460
5109	405400	3561333
5110	405472	3561196
5111	405544	3561052
5112	405614	3560883
5113	405687	3560748
5114	405760	3560617
5115	405838	3560527
5116	405910	3560387
5117	405997	3560368
5118	406073	3560264
5119	406133	3560009
5120	406213	3559936
5121	406292	3559862
5122	406374	3559801
5123	406460	3559782
5124	406518	3559513
5125	406573	3559227
5126	406631	3558954
5127	406683	3558636
5128	406734	3558316
5129	406797	3558087
5130	406872	3557973
5131	406947	3557857
5132	407017	3557697
5133	407105	3557691
5134	407205	3557796
5135	407303	3557877
5136	407387	3557839
5137	407475	3557833
5138	407560	3557810
5139	407660	3557904
5140	407746	3557890
5141	407828	3557834
5142	407919	3557853
5143	408012	3557892
5144	408079	3557707
5145	408156	3557607
5146	408245	3557610
5147	408326	3557545
5148	408409	3557497
5149	408498	3557509
5150	408582	3557471
5151	408664	3557409
5152	408733	3557244
5153	408816	3557198
5154	408883	3557011
5155	408947	3556796
5156	409025	3556703
5157	409103	3556615
5158	409183	3556537
5159	409265	3556488
5160	409376	3556679
5161	409468	3556711
5162	409547	3556628
5163	409625	3556535
5164	409700	3556420
5165	409761	3556187
5166	409836	3556065
5167	409902	3555869
5168	409974	3555732
5169	410049	3555610
5170	410130	3555545
5171	410214	3555509
5172	410320	3555658
5173	410409	3555670
5174	410486	3555570
5175	410561	3555451
5176	410649	3555442
5177	410730	3555382
5178	410806	3555271
5179	410886	3555203
5180	410958	3555058
5181	411041	3555005
5182	411119	3554917
5183	411201	3554861
5184	411292	3554884
5185	411368	3554773
5186	411448	3554705
5187	411546	3554786
5188	411646	3554884
5189	411726	3554811
5190	411801	3554697
5191	411880	3554612
5192	411956	3554500
5193	412039	3554459
5194	412124	3554424
5195	412216	3554455
5196	412292	3554349
5197	412368	3554238
5198	412444	3554127
5199	412523	3554050
5200	412613	3554062
5201	412693	3553990
5202	412778	3553956
5203	412868	3553967
5204	412949	3553903
5205	413025	3553800
5206	413108	3553748
5207	413185	3553649
5208	413271	3553626
5209	413355	3553583
5210	413444	3553594
5211	413518	3553466
5212	413606	3553460
5213	413688	3553401
5214	413784	3553465
5215	413860	3553359
5216	413934	3553237
5217	414017	3553189
5218	414093	3553080
5219	414180	3553063
5220	414237	3552792
5221	414307	3552632
5222	414359	3552321
5223	414415	3552041
5224	414473	3551777
5225	414538	3551576
5226	414591	3551272
5227	414644	3550965
5228	414701	3550699
5229	414773	3550552
5230	414841	3550383
5231	414916	3550263
5232	414988	3550126
5233	415068	3550046
5234	415147	3549964
5235	415221	3549844
5236	415311	3549857
5237	415382	3549707
5238	415476	3549751
5239	415565	3549752
5240	415654	3549758
5241	415745	3549776
5242	415827	3549722
5243	415917	3549731
5244	415987	3549572
5245	416064	3549473
5246	416143	3549393
5247	416213	3549239
5248	416291	3549144
5249	416368	3549046
5250	416445	3548947
5251	416529	3548905
5252	416608	3548829
5253	416686	3548732
5254	416755	3548567
5255	416835	3548490
5256	416918	3548444
5257	416998	3548369
5258	417079	3548307
5259	417190	3548497
5260	417282	3548523
5261	417397	3548755
5262	417484	3548739
5263	417567	3548692
5264	417643	3548580
5265	417745	3548696
5266	417846	3548797
5267	417935	3548799
5268	418023	3548798
5269	418122	3548887
5270	418240	3549132
5271	418332	3549160
5272	418425	3549194
5273	418520	3549251
5274	418613	3549285
5275	418683	3549128
5276	418757	3549003
5277	418837	3548929
5278	418923	3548910
5279	419003	3548829
5280	419081	3548744
5281	419159	3548647
5282	419251	3548680
5283	419330	3548593
5284	419405	3548480
5285	419484	3548398
5286	419561	3548299
5287	419637	3548189
5288	419718	3548123
5289	419791	3547992
5290	419864	3547860
5291	419941	3547760
5292	420027	3547740
5293	420108	3547673
5294	420189	3547609
5295	420260	3547452
5296	420336	3547343
5297	420413	3547247
5298	420506	3547284
5299	420596	3547292
5300	420684	3547287
5301	420775	3547309
5302	420846	3547159
5303	420927	3547090
5304	421012	3547056
5305	421092	3546983
5306	421158	3546795
5307	421236	3546700
5308	421308	3546566
5309	421383	3546448
5310	421456	3546316
5311	421529	3546183
5312	421609	3546105
5313	421683	3545978
5314	421770	3545966
5315	421849	3545887
5316	421933	3545844
5317	422017	3545806
5318	422096	3545724
5319	422183	3545706
5320	422268	3545673
5321	422350	3545619
5322	422428	3545526
5323	422504	3545418
5324	422578	3545291
5325	422653	3545174
5326	422740	3545160
5327	422828	3545156
5328	422903	3545044
5329	422984	3544974
5330	423069	3544944
5331	423156	3544925
5332	423231	3544815
5333	423299	3544635
5334	423371	3544499
5335	423446	3544383
5336	423523	3544277
5337	423598	3544164
5338	423670	3544026
5339	423743	3543895
5340	423828	3543862
5341	423911	3543807
5342	423989	3543717
5343	424076	3543706
5344	424155	3543619
5345	424250	3543674
5346	424343	3543705
5347	424455	3543900
5348	424533	3543807
5349	424603	3543656
5350	424671	3543480
5351	424742	3543330
5352	424819	3543229
5353	424902	3543180
5354	424980	3543090
5355	425053	3542960
5356	425126	3542825
5357	425198	3542686
5358	425278	3542608
5359	425345	3542428
5360	425430	3542400
5361	425512	3542341
5362	425595	3542287
5363	425672	3542189
5364	425748	3542086
5365	425816	3541908
5366	425887	3541758
5367	425964	3541663
5368	426047	3541616
5369	426132	3541577
5370	426212	3541510
5371	426296	3541465
5372	426373	3541365
5373	426462	3541372
5374	426550	3541361
5375	426627	3541265
5376	426707	3541188
5377	426782	3541075
5378	426871	3541070
5379	426947	3540965
5380	427016	3540804
5381	427102	3540779
5382	427170	3540604
5383	427253	3540554
5384	427340	3540538
5385	427430	3540550
5386	427514	3540509
5387	427594	3540430
5388	427670	3540325
5389	427743	3540192
5390	427819	3540085
5391	427900	3540017
5392	427971	3539869
5393	428045	3539749
5394	428113	3539575
5395	428189	3539470
5396	428260	3539319
5397	428333	3539187
5398	428408	3539071
5399	428488	3538997
5400	428587	3539076
5401	428688	3539178
5402	428773	3539147
5403	428845	3539004
5404	428928	3538954
5405	429010	3538900
5406	429084	3538778
5407	429162	3538686
5408	429245	3538634
5409	429325	3538560
5410	429419	3538606
5411	429502	3538551
5412	429587	3538522
5413	429663	3538415
5414	429742	3538331
5415	429821	3538245
5416	429889	3538077
5417	429966	3537978
5418	430043	3537881
5419	430116	3537749
5420	430186	3537589
5421	430263	3537491
5422	430332	3537329
5423	430411	3537242
5424	430488	3537144
5425	430574	3537125
5426	430666	3537148
5427	430749	3537099
5428	430840	3537110
5429	430912	3536974
5430	430983	3536828
5431	431057	3536702
5432	431139	3536649
5433	431213	3536521
5434	431285	3536378
5435	431349	3536173
5436	431405	3535908
5437	431477	3535764
5438	431551	3535646
5439	431618	3535463
5440	431672	3535179
5441	431734	3534951
5442	431811	3534856
5443	431882	3534708
5444	431966	3534672
5445	432058	3534692
5446	432149	3534705
5447	432228	3534625
5448	432310	3534572
5449	432418	3534727
5450	432528	3534898
5451	432620	3534919
5452	432710	3534930
5453	432792	3534867
5454	432884	3534892
5455	432978	3534930
5456	433073	3534982
5457	433161	3534970
5458	433226	3534775
5459	433317	3534793
5460	433405	3534779
5461	433483	3534692
5462	433562	3534606
5463	433658	3534669
5464	433762	3534787
5465	433846	3534749
5466	433952	3534881
5467	434041	3534879
5468	434130	3534878
5469	434207	3534786
5470	434285	3534688
5471	434354	3534526
5472	434435	3534459
5473	434522	3534448
5474	434612	3534449
5475	434696	3534406
5476	434795	3534489
5477	434897	3534595
5478	434973	3534485
5479	435051	3534395
5480	435134	3534344
5481	435209	3534235
5482	435302	3534265
5483	435389	3534246
5484	435467	3534154
5485	435558	3534167
5486	435645	3534150
5487	435726	3534083
5488	435812	3534059
5489	435891	3533976
5490	435986	3534022
5491	436058	3533883
5492	436135	3533787
5493	436215	3533707
5494	436296	3533642
5495	436381	3533613
5496	436470	3533609
5497	436552	3533550
5498	436632	3533471
5499	436714	3533414
5500	436788	3533290
5501	436864	3533188
5502	436955	3533202
5503	437044	3533202
5504	437137	3533229
5505	437232	3533279
5506	437307	3533161
5507	437376	3533001
5508	437452	3532888
5509	437525	3532757
5510	437599	3532641
5511	437676	3532538
5512	437759	3532486
5513	437829	3532331
5514	437903	3532211
5515	437995	3532233
5516	438082	3532211
5517	438180	3532285
5518	438274	3532324
5519	438355	3532252
5520	438433	3532163
5521	438567	3532524
5522	438670	3532638
5523	438771	3532732
5524	438865	3532770
5525	438960	3532815
5526	439026	3532629
5527	439100	3532503
5528	439178	3532408
5529	439278	3532496
5530	439378	3532588
5531	439464	3532555
5532	439564	3532647
5533	439667	3532756
5534	439761	3532787
5535	439846	3532751
5536	439917	3532607
5537	439991	3532488
5538	440075	3532442
5539	440158	3532387
5540	440230	3532254
5541	440299	3532092
5542	440367	3531920
5543	440441	3531795
5544	440515	3531671
5545	440597	3531615
5546	440727	3531936
5547	440820	3531965
5548	440907	3531944
5549	440993	3531921
5550	441080	3531900
5551	441170	3531907
5552	441256	3531875
5553	441343	3531863
5554	441450	3532004
5555	441540	3532007
5556	441618	3531912
5557	441687	3531750
5558	441759	3531609
5559	441834	3531499
5560	441906	3531360
5561	441984	3531263
5562	442086	3531365
5563	442173	3531347
5564	442264	3531363
5565	442338	3531239
5566	442420	3531177
5567	442492	3531038
5568	442569	3530940
5569	442646	3530837
5570	442713	3530665
5571	442783	3530503
5572	442869	3530476
5573	442958	3530473
5574	443043	3530438
5575	443123	3530364
5576	443209	3530337
5577	443285	3530230
5578	443370	3530196
5579	443462	3530212
5580	443577	3530415
5581	443667	3530424
5582	443727	3530188
5583	443804	3530086
5584	443882	3529999
5585	443965	3529949
5586	444037	3529809
5587	444109	3529665
5588	444182	3529541
5589	444267	3529503
5590	444337	3529344
5591	444413	3529244
5592	444484	3529095
5593	444569	3529061
5594	444653	3529012
5595	444728	3528901
5596	444801	3528770
5597	444862	3528545
5598	444918	3528278
5599	444976	3528025
5600	445049	3527895
5601	445123	3527776
5602	445199	3527664
5603	445271	3527532
5604	445342	3527385
5605	445413	3527232
5606	445492	3527151
5607	445569	3527056
5608	445651	3526994
5609	445748	3527053
5610	445843	3527096
5611	445922	3527012
5612	446000	3526922
5613	446075	3526806
5614	446148	3526679
5615	446218	3526522
5616	446295	3526422
5617	446374	3526345
5618	446456	3526284
5619	446547	3526297
5620	446633	3526269
5621	446732	3526339
5622	446816	3526296
5623	446907	3526312
5624	446987	3526236
5625	447059	3526094
5626	447133	3525972
5627	447202	3525814
5628	447287	3525778
5629	447364	3525678
5630	447433	3525518
5631	447506	3525383
5632	447571	3525194
5633	447651	3525117
5634	447733	3525057
5635	447836	3525165
5636	447940	3525278
5637	448006	3525094
5638	448090	3525048
5639	448158	3524877
5640	448235	3524776
5641	448319	3524732
5642	448398	3524653
5643	448479	3524581
5644	448554	3524472
5645	448630	3524366
5646	448705	3524249
5647	448782	3524147
5648	448855	3524023
5649	448926	3523875
5650	449000	3523749
5651	449068	3523582
5652	449135	3523407
5653	449206	3523256
5654	449283	3523160
5655	449358	3523044
5656	449436	3522953
5657	449502	3522775
5658	449558	3522506
5659	449615	3522250
5660	449664	3521934
5661	449744	3521859
5662	449813	3521698
5663	449901	3521686
5664	450005	3521800
5665	450084	3521719
5666	450163	3521630
5667	450236	3521503
5668	450307	3521359
5669	450401	3521392
5670	450498	3521454
5671	450591	3521479
5672	450686	3521521
5673	450781	3521560
5674	450873	3521583
5675	450959	3521553
5676	451044	3521513
5677	451135	3521525
5678	451221	3521494
5679	451342	3521746
5680	451455	3521927
5681	451541	3521896
5682	451622	3521827
5683	451704	3521772
5684	451786	3521708
5685	451865	3521623
5686	451941	3521519
5687	452024	3521469
5688	452110	3521439
5689	452198	3521429
5690	452275	3521331
5691	452352	3521225
5692	452436	3521186
5693	452509	3521058
5694	452586	3520959
5695	452664	3520868
5696	452745	3520796
5697	452838	3520825
5698	452927	3520816
5699	453015	3520807
5700	453095	3520730
5701	453184	3520724
5702	453261	3520627
5703	453328	3520446
5704	453404	3520341
5705	453473	3520181
5706	453553	3520102
5707	453619	3519918
5708	453699	3519849
5709	453772	3519714
5710	453843	3519573
5711	453914	3519428
5712	453987	3519300
5713	454065	3519208
5714	454136	3519064
5715	454223	3519040
5716	454320	3519094
5717	454401	3519032
5718	454475	3518907
5719	454553	3518819
5720	454633	3518741
5721	454714	3518676
5722	454799	3518635
5723	454874	3518520
5724	454943	3518365
5725	455021	3518271
5726	455096	3518159
5727	455170	3518032
5728	455240	3517884
5729	455311	3517735
5730	455384	3517606
5731	455452	3517441
5732	455525	3517311
5733	455607	3517252
5734	455694	3517232
5735	455784	3517231
5736	455861	3517134
5737	455940	3517048
5738	456022	3516991
5739	456115	3517012
5740	456189	3516892
5741	456272	3516844
5742	456363	3516853
5743	456473	3517005
5744	456550	3516907
5745	456625	3516794
5746	456711	3516769
5747	456786	3516648
5748	456859	3516523
5749	456907	3516197
5750	456956	3515888
5751	457019	3515678
5752	457104	3515642
5753	457190	3515613
5754	457271	3515550
5755	457351	3515472
5756	457428	3515370
5757	457495	3515196
5758	457586	3515204
5759	457665	3515127
5760	457750	3515086
5761	457829	3515006
5762	457924	3515043
5763	458008	3515003
5764	458086	3514907
5765	458174	3514892
5766	458259	3514859
5767	458347	3514847
5768	458426	3514763
5769	458530	3514872
5770	458631	3514959
5771	458696	3514769
5772	458782	3514735
5773	458871	3514728
5774	458947	3514626
5775	459021	3514498
5776	459095	3514380
5777	459198	3514483
5778	459282	3514439
5779	459365	3514385
5780	459443	3514292
5781	459527	3514247
5782	459620	3514275
5783	459711	3514278
5784	459803	3514296
5785	459886	3514245
5786	459967	3514180
5787	460038	3514031
5788	460114	3513923
5789	460195	3513861
