iter	Logloss
10732	0.1901638309
10733	0.1901624005
10734	0.1901598408
10735	0.1901582538
10736	0.190156899
10737	0.1901548335
10738	0.1901535444
10739	0.1901528187
10740	0.1901517847
10741	0.1901502687
10742	0.1901477045
10743	0.1901469764
10744	0.1901457207
10745	0.1901443059
10746	0.1901432081
10747	0.1901398621
10748	0.1901384584
10749	0.1901358605
10750	0.1901344867
10751	0.1901326604
10752	0.1901311647
10753	0.1901297528
10754	0.1901279505
10755	0.1901262038
10756	0.1901245804
10757	0.1901226979
10758	0.1901216474
10759	0.1901205228
10760	0.1901195852
10761	0.1901182795
10762	0.1901174289
10763	0.1901161914
10764	0.1901151508
10765	0.190113526
10766	0.1901129983
10767	0.190112186
10768	0.1901110983
10769	0.1901100644
10770	0.1901090101
10771	0.190106744
10772	0.1901054749
10773	0.1901043763
10774	0.190103969
10775	0.1901032804
10776	0.190102778
10777	0.1901018191
10778	0.1901001733
10779	0.1900982585
10780	0.190096538
10781	0.1900951888
10782	0.1900935572
10783	0.1900917361
10784	0.1900894844
10785	0.1900881486
10786	0.190086611
10787	0.1900859948
10788	0.1900850955
10789	0.1900839138
10790	0.1900824614
10791	0.1900813533
10792	0.1900800167
10793	0.1900792741
10794	0.1900780234
10795	0.1900767445
10796	0.190075017
10797	0.190073628
10798	0.1900721752
10799	0.1900711375
10800	0.1900702505
10801	0.1900693107
10802	0.1900682155
10803	0.1900658938
10804	0.190064664
10805	0.1900639106
10806	0.1900619917
10807	0.1900606489
10808	0.1900600152
10809	0.1900588828
10810	0.1900579624
10811	0.1900563849
10812	0.1900549133
10813	0.1900532637
10814	0.1900520651
10815	0.1900511643
10816	0.1900506034
10817	0.1900497163
10818	0.1900475486
10819	0.1900463724
10820	0.1900450392
10821	0.1900428064
10822	0.1900415867
10823	0.1900392979
10824	0.1900369563
10825	0.1900351684
10826	0.1900338931
10827	0.1900327125
10828	0.1900321094
10829	0.1900311014
10830	0.1900298365
10831	0.1900280959
10832	0.1900252474
10833	0.1900247372
10834	0.1900230084
10835	0.1900218345
10836	0.1900205156
10837	0.1900194193
10838	0.1900185612
10839	0.1900169996
10840	0.1900155855
10841	0.1900144724
10842	0.1900124674
10843	0.1900109153
10844	0.1900094281
10845	0.1900085978
10846	0.1900073914
10847	0.1900069197
10848	0.1900059363
10849	0.1900044194
10850	0.1900035475
10851	0.1900024896
10852	0.1900019271
10853	0.1900007234
10854	0.1899992887
10855	0.1899984798
10856	0.1899975533
10857	0.1899966686
10858	0.1899955837
10859	0.1899945766
10860	0.1899927514
10861	0.1899901279
10862	0.1899887964
10863	0.189987736
10864	0.1899873896
10865	0.1899861145
10866	0.1899853702
10867	0.1899846085
10868	0.1899833699
10869	0.1899824004
10870	0.1899813604
10871	0.1899789867
10872	0.1899777669
10873	0.1899769238
10874	0.1899752096
10875	0.1899722451
10876	0.1899710854
10877	0.18996981
10878	0.1899687806
10879	0.1899682906
10880	0.1899673818
10881	0.1899661541
10882	0.1899644288
10883	0.1899629148
10884	0.1899613061
10885	0.1899594949
10886	0.1899578516
10887	0.1899571288
10888	0.1899561189
10889	0.189955833
10890	0.1899534231
10891	0.1899505761
10892	0.1899490031
10893	0.1899479578
10894	0.1899468726
10895	0.1899458013
10896	0.1899447282
10897	0.1899437004
10898	0.1899422458
10899	0.1899389435
10900	0.1899380647
10901	0.1899369644
10902	0.1899362246
10903	0.1899348762
10904	0.1899323479
10905	0.1899319194
10906	0.1899296447
10907	0.1899283669
10908	0.1899271429
10909	0.1899252522
10910	0.1899237706
10911	0.1899227234
10912	0.189921923
10913	0.1899203554
10914	0.1899190107
10915	0.1899179125
10916	0.1899171564
10917	0.1899158199
10918	0.1899145186
10919	0.1899142136
10920	0.1899129934
10921	0.1899112141
10922	0.1899093459
10923	0.1899067915
10924	0.1899053867
10925	0.1899041864
10926	0.189902653
10927	0.1899016542
10928	0.1899002105
10929	0.1898994038
10930	0.1898981108
10931	0.1898964916
10932	0.189895229
10933	0.1898940418
10934	0.1898931356
10935	0.1898922597
10936	0.1898914271
10937	0.1898902479
10938	0.189889022
10939	0.1898874734
10940	0.1898853834
10941	0.1898844922
10942	0.1898828668
10943	0.1898817123
10944	0.1898807683
10945	0.1898802192
10946	0.1898793664
10947	0.1898783299
10948	0.1898768078
10949	0.1898760509
10950	0.1898749076
10951	0.189873535
10952	0.189871747
10953	0.1898708908
10954	0.1898693065
10955	0.1898684263
10956	0.1898665356
10957	0.189864426
10958	0.1898629475
10959	0.1898610849
10960	0.1898604007
10961	0.1898598617
10962	0.1898582771
10963	0.1898573305
10964	0.1898562746
10965	0.1898545535
10966	0.1898536987
10967	0.1898523316
10968	0.189851116
10969	0.1898500093
10970	0.1898493852
10971	0.1898484413
10972	0.189847403
10973	0.1898464771
10974	0.189845747
10975	0.1898447367
10976	0.1898434124
10977	0.1898423398
10978	0.1898412128
10979	0.1898399228
10980	0.1898390662
10981	0.1898379748
10982	0.1898371427
10983	0.1898358076
10984	0.1898344489
10985	0.1898330887
10986	0.1898315237
10987	0.1898302099
10988	0.189828637
10989	0.1898264096
10990	0.1898245153
10991	0.1898225332
10992	0.1898209847
10993	0.1898196963
10994	0.1898189588
10995	0.1898173133
10996	0.189816406
10997	0.1898152339
10998	0.1898148249
10999	0.1898133474
11000	0.1898123945
11001	0.1898117285
11002	0.1898065525
11003	0.1898050477
11004	0.1898042687
11005	0.1898033056
11006	0.1898029099
11007	0.1898009767
11008	0.1897995367
11009	0.1897990069
11010	0.1897976131
11011	0.1897968473
11012	0.1897950323
11013	0.1897943102
11014	0.189793246
11015	0.1897923137
11016	0.1897914424
11017	0.1897900746
11018	0.1897892335
11019	0.1897876045
11020	0.1897866664
11021	0.1897858605
11022	0.1897847552
11023	0.1897829862
11024	0.1897819815
11025	0.1897803901
11026	0.1897789213
11027	0.1897773505
11028	0.1897763594
11029	0.1897745621
11030	0.1897744023
11031	0.1897732854
11032	0.1897723111
11033	0.1897706882
11034	0.1897700323
11035	0.189768243
11036	0.1897666475
11037	0.1897647146
11038	0.1897634526
11039	0.1897625673
11040	0.1897618658
11041	0.189760706
11042	0.1897593805
11043	0.1897587936
11044	0.1897579799
11045	0.1897571677
11046	0.1897549639
11047	0.1897531388
11048	0.1897517577
11049	0.1897509445
11050	0.1897499468
11051	0.1897489812
11052	0.1897485864
11053	0.1897468397
11054	0.1897454149
11055	0.1897440684
11056	0.1897423552
11057	0.1897415407
11058	0.1897396721
11059	0.1897389864
11060	0.1897376784
11061	0.1897360887
11062	0.1897351044
11063	0.1897347426
11064	0.1897322594
11065	0.189731247
11066	0.1897302969
11067	0.1897296542
11068	0.189728247
11069	0.189727596
11070	0.1897270035
11071	0.1897262052
11072	0.1897249579
11073	0.1897225441
11074	0.1897203719
11075	0.18971881
11076	0.1897174093
11077	0.1897168291
11078	0.189715754
11079	0.1897152105
11080	0.1897145762
11081	0.189712171
11082	0.1897112183
11083	0.1897103036
11084	0.1897087108
11085	0.1897076901
11086	0.1897071186
11087	0.1897059006
11088	0.1897046142
11089	0.189703696
11090	0.1897019485
11091	0.189701426
11092	0.1897002208
11093	0.1896982755
11094	0.1896975557
11095	0.1896964103
11096	0.1896950024
11097	0.1896940212
11098	0.1896926683
11099	0.18969134
11100	0.1896896529
11101	0.1896876322
11102	0.1896858372
11103	0.1896848861
11104	0.1896828678
11105	0.1896813216
11106	0.1896795301
11107	0.1896777038
11108	0.1896768999
11109	0.1896758658
11110	0.1896742068
11111	0.1896729646
11112	0.1896714126
11113	0.1896704838
11114	0.1896673072
11115	0.1896665484
11116	0.1896648002
11117	0.189663475
11118	0.1896625683
11119	0.1896609763
11120	0.1896598087
11121	0.1896589524
11122	0.1896581355
11123	0.1896556044
11124	0.189654284
11125	0.1896525731
11126	0.1896509041
11127	0.1896505701
11128	0.1896497203
11129	0.1896483044
11130	0.1896474575
11131	0.1896455944
11132	0.1896440309
11133	0.1896433984
11134	0.1896428569
11135	0.1896412024
11136	0.1896401549
11137	0.1896385173
11138	0.1896361723
11139	0.1896355742
11140	0.1896346008
11141	0.1896337307
11142	0.1896324972
11143	0.1896314466
11144	0.1896304706
11145	0.1896294063
11146	0.1896287726
11147	0.1896278217
11148	0.1896262331
11149	0.1896254829
11150	0.1896244192
11151	0.1896233515
11152	0.1896223306
11153	0.1896223306
11154	0.1896219263
11155	0.1896205949
11156	0.1896183873
11157	0.1896152817
11158	0.1896144493
11159	0.1896134979
11160	0.1896118372
11161	0.189610465
11162	0.1896097834
11163	0.1896079255
11164	0.1896069466
11165	0.1896058033
11166	0.189604644
11167	0.1896034513
11168	0.1896024242
11169	0.1896016816
11170	0.1896006173
11171	0.1895993501
11172	0.1895984865
11173	0.1895972772
11174	0.1895963699
11175	0.1895951996
11176	0.1895937708
11177	0.189593012
11178	0.189591512
11179	0.1895901915
11180	0.1895885343
11181	0.1895877729
11182	0.1895869317
11183	0.1895853584
11184	0.189584179
11185	0.1895822685
11186	0.189581066
11187	0.1895790827
11188	0.1895785401
11189	0.1895775087
11190	0.1895765005
11191	0.1895755824
11192	0.1895741467
11193	0.1895734287
11194	0.1895712252
11195	0.1895700051
11196	0.1895685652
11197	0.1895668815
11198	0.1895659295
11199	0.1895650563
11200	0.1895633824
11201	0.1895626994
11202	0.189561658
11203	0.1895601753
11204	0.1895590562
11205	0.1895565215
11206	0.1895557287
11207	0.1895551136
11208	0.1895544059
11209	0.1895523175
11210	0.1895506439
11211	0.1895489617
11212	0.1895480991
11213	0.1895472018
11214	0.1895465806
11215	0.1895455131
11216	0.1895447564
11217	0.1895439335
11218	0.1895425688
11219	0.1895417209
11220	0.1895394566
11221	0.1895375074
11222	0.1895360342
11223	0.1895344968
11224	0.1895336424
11225	0.1895320476
11226	0.1895300975
11227	0.1895285865
11228	0.189527703
11229	0.1895264613
11230	0.1895254405
11231	0.1895242154
11232	0.1895224921
11233	0.1895202903
11234	0.1895194406
11235	0.1895183806
11236	0.1895180274
11237	0.1895168899
11238	0.1895162429
11239	0.1895150025
11240	0.1895141499
11241	0.1895130058
11242	0.1895116613
11243	0.189510024
11244	0.1895089055
11245	0.1895080938
11246	0.1895072889
11247	0.1895063168
11248	0.1895050244
11249	0.1895045158
11250	0.1895039991
11251	0.1895024303
11252	0.1895017146
11253	0.1895001756
11254	0.1894992102
11255	0.1894986276
11256	0.1894969396
11257	0.1894959612
11258	0.1894944408
11259	0.1894932816
11260	0.1894918856
11261	0.1894909724
11262	0.1894895667
11263	0.1894891381
11264	0.1894876064
11265	0.1894863922
11266	0.1894855212
11267	0.1894847028
11268	0.1894829166
11269	0.1894820471
11270	0.1894805868
11271	0.1894795943
11272	0.1894788831
11273	0.1894781231
11274	0.1894773137
11275	0.1894760383
11276	0.1894745963
11277	0.1894739634
11278	0.1894730828
11279	0.1894718364
11280	0.1894710437
11281	0.1894695019
11282	0.1894687866
11283	0.1894677004
11284	0.1894666115
11285	0.1894660798
11286	0.1894652874
11287	0.189463495
11288	0.1894623263
11289	0.189460916
11290	0.1894592604
11291	0.1894575703
11292	0.189456321
11293	0.189455277
11294	0.1894543903
11295	0.1894519576
11296	0.1894509907
11297	0.1894494258
11298	0.1894474522
11299	0.1894450933
11300	0.1894434105
11301	0.1894412793
11302	0.1894397259
11303	0.1894388174
11304	0.1894357893
11305	0.1894336617
11306	0.1894320276
11307	0.1894298287
11308	0.1894289276
11309	0.1894279259
11310	0.1894265128
11311	0.1894255586
11312	0.1894242624
11313	0.1894230584
11314	0.1894214738
11315	0.1894203197
11316	0.1894196443
11317	0.1894179557
11318	0.189416215
11319	0.1894141057
11320	0.1894130141
11321	0.1894116763
11322	0.1894103636
11323	0.1894089533
11324	0.1894084937
11325	0.1894075546
11326	0.1894060736
11327	0.1894047915
11328	0.1894042859
11329	0.1894026764
11330	0.1894008009
11331	0.1893991365
11332	0.1893981007
11333	0.1893978708
11334	0.1893966752
11335	0.1893954809
11336	0.1893946832
11337	0.1893934322
11338	0.1893917656
11339	0.18939044
11340	0.1893885469
11341	0.1893875145
11342	0.1893857763
11343	0.1893844628
11344	0.189383015
11345	0.1893811675
11346	0.1893800325
11347	0.1893785521
11348	0.1893774531
11349	0.189376663
11350	0.1893760006
11351	0.1893746446
11352	0.1893729774
11353	0.1893719248
11354	0.1893705296
11355	0.1893697218
11356	0.1893687731
11357	0.1893677685
11358	0.1893668449
11359	0.1893657266
11360	0.1893649409
11361	0.1893613651
11362	0.1893609155
11363	0.1893585359
11364	0.1893571941
11365	0.1893561294
11366	0.1893543088
11367	0.1893531202
11368	0.1893512793
11369	0.1893498396
11370	0.1893498396
11371	0.1893483667
11372	0.1893471208
11373	0.189345838
11374	0.189344137
11375	0.1893438776
11376	0.189342815
11377	0.1893419487
11378	0.1893401386
11379	0.1893383548
11380	0.1893359611
11381	0.1893345355
11382	0.1893334845
11383	0.1893329789
11384	0.1893317372
11385	0.1893310411
11386	0.1893294923
11387	0.18932639
11388	0.1893248825
11389	0.189323226
11390	0.1893222575
11391	0.1893210178
11392	0.189320135
11393	0.1893188217
11394	0.1893178132
11395	0.1893167204
11396	0.1893154914
11397	0.1893146107
11398	0.1893140323
11399	0.1893124132
11400	0.1893118489
11401	0.1893109802
11402	0.1893094518
11403	0.1893089034
11404	0.1893070014
11405	0.1893052674
11406	0.1893052673
11407	0.1893039737
11408	0.1893028079
11409	0.1893005641
11410	0.189299652
11411	0.1892988842
11412	0.1892977222
11413	0.1892952415
11414	0.1892940544
11415	0.1892926271
11416	0.1892916191
11417	0.1892909132
11418	0.1892900371
11419	0.1892889248
11420	0.189287909
11421	0.1892872967
11422	0.1892861283
11423	0.1892838175
11424	0.1892830161
11425	0.1892822441
11426	0.1892810795
11427	0.18928091
11428	0.189279859
11429	0.1892783225
11430	0.1892763603
11431	0.1892750209
11432	0.1892740117
11433	0.1892729226
11434	0.189270961
11435	0.1892706369
11436	0.1892685072
11437	0.1892673029
11438	0.1892651339
11439	0.1892632461
11440	0.1892621874
11441	0.189260487
11442	0.1892595213
11443	0.1892576759
11444	0.1892566041
11445	0.1892559626
11446	0.1892546255
11447	0.1892534449
11448	0.1892516909
11449	0.1892506563
11450	0.1892498321
11451	0.1892488024
11452	0.1892477949
11453	0.1892464575
11454	0.1892448962
11455	0.1892439772
11456	0.1892418026
11457	0.1892411212
11458	0.1892397512
11459	0.1892386426
11460	0.189238125
11461	0.1892369162
11462	0.1892356525
11463	0.1892349561
11464	0.1892336911
11465	0.1892313828
11466	0.1892305219
11467	0.1892294346
11468	0.1892283403
11469	0.1892276877
11470	0.1892264674
11471	0.189225786
11472	0.1892249994
11473	0.1892239056
11474	0.1892223711
11475	0.1892212464
11476	0.1892205204
11477	0.1892192533
11478	0.1892187278
11479	0.1892178676
11480	0.1892161458
11481	0.1892148756
11482	0.1892134464
11483	0.1892128266
11484	0.1892121324
11485	0.1892106164
11486	0.1892097235
11487	0.1892076954
11488	0.1892068201
11489	0.189204469
11490	0.1892016391
11491	0.1892010533
11492	0.189200074
11493	0.1891988852
11494	0.1891971275
11495	0.1891959448
11496	0.189194785
11497	0.1891928453
11498	0.1891915475
11499	0.189190931
11500	0.1891894285
11501	0.1891889249
11502	0.189187951
11503	0.1891863074
11504	0.1891853248
11505	0.1891847511
11506	0.1891834264
11507	0.1891822627
11508	0.1891815852
11509	0.1891801093
11510	0.1891795259
11511	0.1891784376
11512	0.1891772026
11513	0.18917619
11514	0.1891748557
11515	0.1891732551
11516	0.1891713395
11517	0.1891696079
11518	0.1891688687
11519	0.1891679192
11520	0.1891652506
11521	0.1891640931
11522	0.1891630744
11523	0.1891607909
11524	0.1891597897
11525	0.1891579694
11526	0.1891565486
11527	0.1891555185
11528	0.1891539213
11529	0.1891532025
11530	0.1891521126
11531	0.1891512322
11532	0.1891501919
11533	0.1891490405
11534	0.1891474941
11535	0.1891458836
11536	0.1891442024
11537	0.1891420842
11538	0.1891416475
11539	0.1891403262
11540	0.1891387068
11541	0.1891378525
11542	0.1891360313
11543	0.1891349954
11544	0.1891331136
11545	0.1891313452
11546	0.1891308707
11547	0.1891290489
11548	0.1891280058
11549	0.1891271469
11550	0.1891265804
11551	0.1891256224
11552	0.1891240417
11553	0.1891222157
11554	0.1891215485
11555	0.1891200109
11556	0.1891177143
11557	0.1891167931
11558	0.1891157959
11559	0.189113474
11560	0.1891118608
11561	0.1891114107
11562	0.1891103209
11563	0.1891090806
11564	0.1891075639
11565	0.1891068374
11566	0.1891052714
11567	0.1891029865
11568	0.1891018897
11569	0.1891007808
11570	0.1891000376
11571	0.1890992242
11572	0.1890981779
11573	0.1890955633
11574	0.1890942569
11575	0.1890926284
11576	0.1890910337
11577	0.1890891756
11578	0.1890880804
11579	0.1890870271
11580	0.1890859614
11581	0.1890847697
11582	0.1890834782
11583	0.1890818292
11584	0.1890806257
11585	0.1890800826
11586	0.1890784222
11587	0.1890761279
11588	0.1890755581
11589	0.1890746817
11590	0.1890733353
11591	0.189072516
11592	0.189071314
11593	0.1890704474
11594	0.1890697011
11595	0.1890684769
11596	0.1890677258
11597	0.1890668339
11598	0.1890656493
11599	0.1890649687
11600	0.1890620413
11601	0.1890583924
11602	0.1890575771
11603	0.1890570877
11604	0.1890557025
11605	0.1890545207
11606	0.1890534302
11607	0.1890519798
11608	0.1890502002
11609	0.1890498269
11610	0.189048029
11611	0.1890471749
11612	0.1890467536
11613	0.1890451049
11614	0.1890441877
11615	0.1890418206
11616	0.1890405855
11617	0.1890386146
11618	0.1890379933
11619	0.1890367156
11620	0.1890360611
11621	0.1890343152
11622	0.1890329504
11623	0.1890307081
11624	0.1890294334
11625	0.1890286434
11626	0.1890269774
11627	0.189026536
11628	0.1890262768
11629	0.1890255769
11630	0.1890255769
11631	0.189024796
11632	0.1890239575
11633	0.1890213525
11634	0.1890201509
11635	0.1890189817
11636	0.1890179008
11637	0.1890169199
11638	0.189015792
11639	0.1890146307
11640	0.1890128478
11641	0.1890119333
11642	0.1890107598
11643	0.1890093698
11644	0.189008396
11645	0.1890057778
11646	0.1890046087
11647	0.1890031628
11648	0.1890008228
11649	0.1889991728
11650	0.1889969192
11651	0.1889953884
11652	0.188994851
11653	0.1889938018
11654	0.1889918571
11655	0.1889899839
11656	0.1889890885
11657	0.1889872864
11658	0.1889864019
11659	0.1889848204
11660	0.1889839813
11661	0.1889829813
11662	0.1889819961
11663	0.1889815676
11664	0.1889806466
11665	0.1889787032
11666	0.1889777861
11667	0.1889768558
11668	0.1889760804
11669	0.188974857
11670	0.1889742241
11671	0.1889724677
11672	0.1889701267
11673	0.188969287
11674	0.1889678391
11675	0.1889661009
11676	0.1889645909
11677	0.1889624532
11678	0.1889617314
11679	0.1889590447
11680	0.1889575274
11681	0.188956452
11682	0.1889555499
11683	0.188954806
11684	0.1889539078
11685	0.1889516077
11686	0.1889507186
11687	0.1889495705
11688	0.1889487646
11689	0.1889475438
11690	0.1889469648
11691	0.188945478
11692	0.188944671
11693	0.1889426017
11694	0.1889412394
11695	0.1889405375
11696	0.1889392561
11697	0.1889380314
11698	0.1889374435
11699	0.188935974
11700	0.1889356902
11701	0.188934733
11702	0.1889336568
11703	0.1889328266
11704	0.1889315039
11705	0.1889308918
11706	0.1889296574
11707	0.188928715
11708	0.1889268268
11709	0.1889249249
11710	0.1889243912
11711	0.1889239773
11712	0.1889226796
11713	0.1889214066
11714	0.1889196526
11715	0.1889184771
11716	0.1889162515
11717	0.1889150816
11718	0.1889138332
11719	0.188911774
11720	0.188910665
11721	0.1889099332
11722	0.1889091806
11723	0.1889083088
11724	0.1889078127
11725	0.1889062242
11726	0.1889041243
11727	0.1889027277
11728	0.1889013097
11729	0.1889000236
11730	0.188898445
11731	0.1888973136
11732	0.1888959509
11733	0.1888942427
11734	0.1888934383
11735	0.1888917106
11736	0.1888906832
11737	0.1888902488
11738	0.1888897748
11739	0.1888894957
11740	0.1888887795
11741	0.1888875908
11742	0.1888863211
11743	0.1888842723
11744	0.1888833584
11745	0.1888821157
11746	0.1888812738
11747	0.1888798638
11748	0.1888789015
11749	0.1888781341
11750	0.1888768095
11751	0.1888750784
11752	0.1888736686
11753	0.1888728343
11754	0.1888709953
11755	0.1888697033
11756	0.188868557
11757	0.1888666069
11758	0.1888657248
11759	0.188864083
11760	0.1888620951
11761	0.1888608838
11762	0.1888600365
11763	0.1888583612
11764	0.1888571522
11765	0.1888561762
11766	0.1888547511
11767	0.1888526644
11768	0.1888517826
11769	0.1888492906
11770	0.1888485743
11771	0.1888469423
11772	0.1888462054
11773	0.188844405
11774	0.188843004
11775	0.1888412839
11776	0.1888390888
11777	0.1888366962
11778	0.1888352919
11779	0.1888338381
11780	0.188832339
11781	0.1888311475
11782	0.1888305194
11783	0.1888283625
11784	0.1888264802
11785	0.1888255442
11786	0.1888242236
11787	0.1888229309
11788	0.1888221694
11789	0.1888196906
11790	0.1888182993
11791	0.1888173559
11792	0.1888168191
11793	0.188815654
11794	0.1888146144
11795	0.1888137981
11796	0.1888129623
11797	0.188811891
11798	0.1888092008
11799	0.1888078716
11800	0.1888069944
11801	0.1888056707
11802	0.1888047333
11803	0.1888035212
11804	0.1888006486
11805	0.1887997333
11806	0.1887985475
11807	0.1887965742
11808	0.1887946132
11809	0.1887937922
11810	0.1887931465
11811	0.1887922178
11812	0.1887895199
11813	0.1887880574
11814	0.188787101
11815	0.1887858581
11816	0.1887849711
11817	0.1887842912
11818	0.1887830457
11819	0.1887820935
11820	0.1887813528
11821	0.1887806748
11822	0.1887792242
11823	0.1887788596
11824	0.1887775787
11825	0.1887768126
11826	0.1887751028
11827	0.1887744889
11828	0.1887737863
11829	0.1887726323
11830	0.1887706107
11831	0.1887695591
11832	0.1887687037
11833	0.1887679643
11834	0.1887667927
11835	0.1887640645
11836	0.1887628166
11837	0.1887602769
11838	0.1887595113
11839	0.1887569816
11840	0.1887553614
11841	0.1887545509
11842	0.1887530434
11843	0.1887521277
11844	0.1887510826
11845	0.1887506761
11846	0.1887491188
11847	0.1887480429
11848	0.1887474675
11849	0.1887461194
11850	0.188744688
11851	0.1887435091
11852	0.1887435091
11853	0.1887430347
11854	0.1887420829
11855	0.1887407178
11856	0.1887395436
11857	0.1887377471
11858	0.1887368179
11859	0.1887349056
11860	0.1887339827
11861	0.1887329011
11862	0.1887321063
11863	0.1887310306
11864	0.1887286642
11865	0.1887275428
11866	0.1887257964
11867	0.1887251863
11868	0.1887225651
11869	0.1887215857
11870	0.1887200837
11871	0.1887200837
11872	0.1887189957
11873	0.1887181666
11874	0.1887171738
11875	0.1887155339
11876	0.1887140064
11877	0.1887129855
11878	0.1887117524
11879	0.1887108502
11880	0.1887091495
11881	0.1887081622
11882	0.1887068772
11883	0.1887056234
11884	0.1887037994
11885	0.1887021806
11886	0.1887001855
11887	0.1886988749
11888	0.1886980734
11889	0.1886971134
11890	0.1886966573
11891	0.1886949119
11892	0.1886937993
11893	0.188692498
11894	0.1886915521
11895	0.1886902131
11896	0.1886893074
11897	0.1886873106
11898	0.1886862556
11899	0.1886854745
11900	0.1886850055
11901	0.1886823181
11902	0.1886816465
11903	0.1886806379
11904	0.1886796591
11905	0.1886791028
11906	0.1886770041
11907	0.1886760297
11908	0.1886750614
11909	0.1886731859
11910	0.1886715357
11911	0.1886707923
11912	0.1886700529
11913	0.1886686747
11914	0.1886675393
11915	0.1886660597
11916	0.1886651124
11917	0.188661803
11918	0.1886610244
11919	0.1886599947
11920	0.1886586343
11921	0.1886579053
11922	0.1886573168
11923	0.1886565517
11924	0.1886553269
11925	0.188653812
11926	0.1886526987
11927	0.1886518659
11928	0.188650686
11929	0.1886498634
11930	0.1886489813
11931	0.1886478141
11932	0.1886462788
11933	0.1886455633
11934	0.1886441374
11935	0.1886429564
11936	0.188641325
11937	0.1886400576
11938	0.1886390498
11939	0.1886378259
11940	0.1886371054
11941	0.1886362484
11942	0.1886351622
11943	0.1886346993
11944	0.1886344429
11945	0.188633345
11946	0.1886322388
11947	0.1886308236
11948	0.1886284786
11949	0.1886271253
11950	0.1886244396
11951	0.1886236552
11952	0.1886223694
11953	0.1886211245
11954	0.1886206663
11955	0.1886195229
11956	0.1886185315
11957	0.188617246
11958	0.1886156321
11959	0.1886144465
11960	0.1886140026
11961	0.1886127997
11962	0.1886116778
11963	0.1886100956
11964	0.1886085019
11965	0.1886069428
11966	0.1886051527
11967	0.188604606
11968	0.1886028999
11969	0.1886008336
11970	0.1885993295
11971	0.188598449
11972	0.188597594
11973	0.1885965259
11974	0.1885957581
11975	0.1885946326
11976	0.1885926217
11977	0.1885908526
11978	0.1885902092
11979	0.1885887633
11980	0.1885869639
11981	0.1885862213
11982	0.1885854166
11983	0.188583486
11984	0.188582275
11985	0.188581372
11986	0.188580789
11987	0.1885788724
11988	0.1885773286
11989	0.1885753114
11990	0.1885744848
11991	0.1885737215
11992	0.1885728326
11993	0.1885715362
11994	0.1885705923
11995	0.1885694037
11996	0.1885674691
11997	0.188566826
11998	0.1885663374
11999	0.1885644079
12000	0.1885637481
12001	0.1885632125
12002	0.1885622706
12003	0.1885614355
12004	0.1885598759
12005	0.188558347
12006	0.1885570403
12007	0.188555029
12008	0.188554044
12009	0.1885529557
12010	0.188551959
12011	0.1885510011
12012	0.1885487373
12013	0.1885482568
12014	0.1885473563
12015	0.1885459645
12016	0.1885453561
12017	0.1885432319
12018	0.1885420906
12019	0.1885414004
12020	0.1885403364
12021	0.1885387112
12022	0.1885378647
12023	0.1885371725
12024	0.1885362434
12025	0.1885352373
12026	0.1885336323
12027	0.1885326177
12028	0.1885322548
12029	0.1885306777
12030	0.1885296518
12031	0.1885279306
12032	0.1885270262
12033	0.1885259857
12034	0.1885240608
12035	0.1885226839
12036	0.1885215115
12037	0.1885206134
12038	0.1885190399
12039	0.1885184226
12040	0.1885173822
12041	0.1885164171
12042	0.1885158688
12043	0.1885147484
12044	0.1885137916
12045	0.1885129652
12046	0.188511671
12047	0.1885106527
12048	0.1885094044
12049	0.1885075124
12050	0.1885061528
12051	0.1885051091
12052	0.188504184
12053	0.1885022899
12054	0.1885014429
12055	0.1885003723
12056	0.1884988867
12057	0.1884972143
12058	0.1884960402
12059	0.1884945421
12060	0.1884932422
12061	0.1884925309
12062	0.1884908255
12063	0.1884895244
12064	0.1884885168
12065	0.1884875539
12066	0.1884864923
12067	0.1884835907
12068	0.1884828128
12069	0.1884820122
12070	0.1884804765
12071	0.1884791407
12072	0.1884778266
12073	0.1884771578
12074	0.1884761634
12075	0.1884755953
12076	0.1884743882
12077	0.1884731323
12078	0.18847235
12079	0.1884718034
12080	0.1884713245
12081	0.1884695508
12082	0.1884682151
12083	0.1884677459
12084	0.188466207
12085	0.1884650209
12086	0.1884639313
12087	0.1884629258
12088	0.188461901
12089	0.1884595687
12090	0.1884578749
12091	0.1884565405
12092	0.188454794
12093	0.188454384
12094	0.188453557
12095	0.1884528857
12096	0.1884523014
12097	0.1884517949
12098	0.1884504604
12099	0.1884500616
12100	0.1884491063
12101	0.1884477261
12102	0.1884471014
12103	0.1884464609
12104	0.1884456915
12105	0.1884442665
12106	0.1884432248
12107	0.1884423466
12108	0.1884412285
12109	0.1884401954
12110	0.188439046
12111	0.188438219
12112	0.1884366055
12113	0.1884366054
12114	0.1884354633
12115	0.1884346847
12116	0.1884337067
12117	0.1884330794
12118	0.1884323541
12119	0.1884306021
12120	0.1884295693
12121	0.1884280116
12122	0.1884266147
12123	0.1884262354
12124	0.188425487
12125	0.1884243968
12126	0.1884239725
12127	0.1884229328
12128	0.1884222181
12129	0.1884213192
12130	0.1884186006
12131	0.1884158993
12132	0.1884134534
12133	0.1884120591
12134	0.1884101087
12135	0.1884093704
12136	0.1884066133
12137	0.1884056465
12138	0.1884050798
12139	0.1884043716
12140	0.1884029754
12141	0.1884022499
12142	0.1884011467
12143	0.1883999009
